title_job,type_job,level_job,min,max,salary_average
Staff Data Scientist,Full Time,Senior-level,69000.0,128000.0,98500.0
Staff Machine Learning Engineer,Full Time,Mid-level,56000.0,105000.0,80500.0
Business Intelligence Developer,Full Time,No disponible,63000.0,117000.0,90000.0
Data Analyst,Full Time,Mid-level,62000.0,135000.0,98500.0
Data Scientist,Full Time,Senior-level,129000.0,185000.0,157000.0
Senior Machine Learning Engineer,Full Time,Mid-level,80000.0,129000.0,104500.0
Senior Data Engineer - Java / Scala,Full Time,Senior-level,115000.0,180000.0,147500.0
Principal Data Engineer (UK Wide),Full Time,Mid-level,73000.0,120000.0,96500.0
Data Analyst,Full Time,No disponible,75000.0,130000.0,102500.0
Lead Data Scientist,Full Time,Senior-level,40000.0,172000.0,106000.0
"Senior Software Engineer, Data Platform, PLG",Full Time,Senior-level,211000.0,316000.0,263500.0
Data Engineer,Full Time,Mid-level,73000.0,120000.0,96500.0
BigData Hadoop Manager,Full Time,Senior-level,55000.0,102000.0,78500.0
Microsoft Power BI Developer,Full Time,Senior-level,55000.0,102000.0,78500.0
Senior Data Engineer,Full Time,Senior-level,180000.0,0.0,0.0
Chatbot Engineer (GPT expert),Full Time,Mid-level,45000.0,85000.0,65000.0
Principal Data Engineer,Full Time,Senior-level,63000.0,0.0,0.0
?Machine Learning Engineer,Full Time,Senior-level,131000.0,201000.0,166000.0
Computer Vision Engineer,Full Time,Senior-level,112000.0,0.0,0.0
Data Engineer,Full Time,Senior-level,115000.0,180000.0,147500.0
Computer Vision Research Engineer,Full Time,Mid-level,150000.0,249000.0,199500.0
Sr Data Engineer,Full Time,Senior-level,115000.0,180000.0,147500.0
Data Analyst,Full Time,Mid-level,62000.0,135000.0,98500.0
Senior BI Developer,Full Time,Senior-level,48000.0,90000.0,69000.0
Senior Machine Learning Engineer (MLOps),Full Time,Senior-level,131000.0,201000.0,166000.0
Machine Learning Engineer,Full Time,Senior-level,100000.0,125000.0,112500.0
Product Engineer I - Big Data,Full Time,Senior-level,55000.0,102000.0,78500.0
Junior Data Engineer,Full Time,Entry-level,59000.0,135000.0,97000.0
Cloud Data Engineer,Full Time,Senior-level,62000.0,115000.0,88500.0
Senior Data Analyst,Full Time,Senior-level,170000.0,208000.0,189000.0
Big Data Specialist,Full Time,Senior-level,210000.0,0.0,0.0
Master Data Engineer/Data Architect,Full Time,Senior-level,135000.0,195000.0,165000.0
Data Engineer,Full Time,Mid-level,73000.0,120000.0,96500.0
Data Visualization Engineer,Full Time,Senior-level,62000.0,115000.0,88500.0
Data Engineer,Full Time,Senior-level,115000.0,180000.0,147500.0
Senior Big Data Engineer,Full Time,Senior-level,30000.0,60000.0,45000.0
Power BI/Azure Data Specialist,Full Time,Mid-level,70000.0,148000.0,109000.0
Sr. Machine Learning Engineer,Full Time,Senior-level,150000.0,155000.0,152500.0
Data Scientist / Machine Learning Engineer (m/w/d),Full Time,Entry-level,40000.0,0.0,0.0
Product Engineer I - Matching/ Data Analyst,Full Time,Entry-level,42000.0,64000.0,53000.0
ML Engineer / Data Scientist,Full Time,Senior-level,129000.0,185000.0,157000.0
Machine Learning Engineer,Full Time,Senior-level,130000.0,170000.0,150000.0
Software Engineer (Machine Learning team),Full Time,Mid-level,51000.0,94000.0,72500.0
Data Analyst,Full Time,Entry-level,56000.0,64000.0,60000.0
Project Manager A/ML,Full Time,Executive-level,65000.0,121000.0,93000.0
Staff Data Engineer,Full Time,Senior-level,55000.0,102000.0,78500.0
Senior Data Engineer bei eBike Systems (w/m/div.),Full Time,Senior-level,115000.0,180000.0,147500.0
"Data Scientist, Liquidity Management",Full Time,Senior-level,129000.0,185000.0,157000.0
BI Data Analyst (Full Remote),Full Time,Mid-level,45000.0,100000.0,72500.0
Data Analyst (Event Analysis and Insight),Full Time,No disponible,75000.0,130000.0,102500.0
Data Scientist,Full Time,Entry-level,39000.0,100000.0,69500.0
"Computational Biologist - RNA Therapeutics, Design Team",Full Time,Senior-level,69000.0,128000.0,98500.0
Data Scientist (Data Analyst) - League of Lending Team,Full Time,Mid-level,45000.0,60000.0,52500.0
Data Analyst - Finance Monitoring,Full Time,Senior-level,92000.0,130000.0,111000.0
Research Engineer- Atmospheric Perils Vulnerability,Full Time,Entry-level,150000.0,249000.0,199500.0
R&D Data Analyst,Full Time,Senior-level,92000.0,130000.0,111000.0
Data Scientist,Full Time,Mid-level,56000.0,120000.0,88000.0
Senior Data Scientist - Fraud Team,Full Time,Senior-level,129000.0,185000.0,157000.0
ETL QA Automation Engineer (Python & SQL experience needed),Full Time,No disponible,65000.0,0.0,0.0
Clinical Data Scientist,Full Time,Mid-level,51000.0,94000.0,72500.0
(Senior) BI Analyst / Analytics Engineer (all genders),Full Time,Senior-level,110000.0,184000.0,147000.0
Sr. Business Intelligence Engineer,Full Time,Senior-level,62000.0,115000.0,88500.0
"Senior Software Engineer I, Data Engineering (Hybrid)",Full Time,Senior-level,114000.0,203000.0,158500.0
Data Engineer / Server Developer,Full Time,Mid-level,73000.0,120000.0,96500.0
Data Analyst,Full Time,Mid-level,62000.0,135000.0,98500.0
"Senior Software Engineer, Database Workload",Full Time,Senior-level,69000.0,128000.0,98500.0
Senior Insight Analyst - Marketing,Full Time,Senior-level,62000.0,115000.0,88500.0
Business Intelligence Engineer - Technology Finance,Full Time,Senior-level,62000.0,115000.0,88500.0
Senior Data Engineer,Full Time,Senior-level,115000.0,180000.0,147500.0
Data Analyst,Full Time,No disponible,75000.0,130000.0,102500.0
Enterprise Data Engineer (Microsoft/Azure stack),Full Time,Entry-level,59000.0,135000.0,97000.0
Data Engineer - Azure (Scala/Kafka),Full Time,Mid-level,73000.0,120000.0,96500.0
Research Engineer- Flood,Full Time,Entry-level,150000.0,249000.0,199500.0
Azure Data Engineer,Full Time,Senior-level,75000.0,146000.0,110500.0
"Data Analyst, Studies",Full Time,Senior-level,92000.0,130000.0,111000.0
Data Engineer,Full Time,Mid-level,73000.0,120000.0,96500.0
Lead Data Scientist (m/f/div.),Full Time,Senior-level,129000.0,185000.0,157000.0
Engineering Manager - Kubeflow/MLOps - Python/Kubernetes,Full Time,Senior-level,25000.0,46000.0,35500.0
Senior Data Scientist,Full Time,Senior-level,129000.0,185000.0,157000.0
"Data Scientist, Growth Analytics",Full Time,Senior-level,129000.0,185000.0,157000.0
Senior Machine Learning Engineer (NLP Team),Full Time,Senior-level,131000.0,201000.0,166000.0
Machine Learning Intern,Internship,Entry-level,0.0,0.0,0.0
"Staff Data Scientist, Algorithms",Full Time,Senior-level,129000.0,185000.0,157000.0
Senior Data Scientist,Full Time,Senior-level,129000.0,185000.0,157000.0
Senior Principal Data Scientist ( Marketing),Full Time,Senior-level,129000.0,185000.0,157000.0
Data Engineer (Hadoop),Full Time,No disponible,95000.0,172000.0,133500.0
Associate Research Scientist - Programming,Full Time,Mid-level,61000.0,126000.0,93500.0
Senior Applied Data Scientist (Media Mix Modeling),Full Time,Senior-level,50000.0,177000.0,113500.0
Machine Learning Architect / Engineer,Full Time,Senior-level,62000.0,115000.0,88500.0
Staff Machine Learning Scientist,Full Time,Senior-level,129000.0,216000.0,172500.0
PreMaster Programm - Data Science/Big Data,Full Time,Entry-level,39000.0,73000.0,56000.0
"Data Engineer II, Data Science Platform",Full Time,Senior-level,115000.0,180000.0,147500.0
Senior Insight Analyst - Digital Experience,Full Time,Senior-level,62000.0,115000.0,88500.0
Data Operations Engineer (Remote),Full Time,Mid-level,140000.0,160000.0,150000.0
Lead Data Scientist - Healthcare,Full Time,Senior-level,129000.0,185000.0,157000.0
Senior Data Engineer,Full Time,Senior-level,115000.0,180000.0,147500.0
Data Engineering Internship,Internship,Entry-level,0.0,0.0,0.0
Data Engineer,Full Time,Senior-level,115000.0,180000.0,147500.0
Data Analyst,Full Time,No disponible,75000.0,130000.0,102500.0
Analytics & Data Science Curriculum Manager,Full Time,No disponible,90000.0,120000.0,105000.0
"Manager, Machine Learning - Applied Computer Vision",Full Time,Mid-level,56000.0,105000.0,80500.0
"Senior Staff Machine Learning Engineer, Perception",Full Time,Senior-level,234000.0,0.0,0.0
"Data Scientist, Sales & Revenue",Full Time,Senior-level,129000.0,185000.0,157000.0
AI/ML Engineer,Full Time,Senior-level,131000.0,240000.0,185500.0
Data Scientist - Senior Manager (H/F),Full Time,Senior-level,129000.0,185000.0,157000.0
Sr Big Data Engineer,Full Time,Senior-level,30000.0,60000.0,45000.0
Senior Manager Data Engineering - Houston (in office 2-3 days per week),Full Time,Senior-level,129000.0,252000.0,190500.0
Engineer (Data Engineer),Full Time,Senior-level,115000.0,180000.0,147500.0
"Senior Platform Data Engineer, People Analytics",Full Time,Senior-level,115000.0,180000.0,147500.0
AI Architect,Full Time,Senior-level,55000.0,102000.0,78500.0
Senior Data Engineer - Houston (in-office 2-3 days per week),Full Time,Senior-level,75000.0,0.0,0.0
Staff Machine Learning (ML) Engineer,Full Time,Senior-level,62000.0,115000.0,88500.0
Senior Associate Data Engineer,Full Time,Mid-level,75000.0,146000.0,110500.0
"Vice President Director, Data Operations",Full Time,Executive-level,81000.0,152000.0,116500.0
Senior Data Scientist,Full Time,Senior-level,160000.0,195000.0,177500.0
Big Data Solution Architect - Azure/AWS/GCP,Full Time,Senior-level,200000.0,215000.0,207500.0
Senior Data Engineer (F/M/X),Full Time,Senior-level,115000.0,180000.0,147500.0
"Senior Technical Data Analyst, Reconciliation",Full Time,Senior-level,92000.0,130000.0,111000.0
Senior Data Analyst,Full Time,Senior-level,92000.0,130000.0,111000.0
Data Scientist,Full Time,Senior-level,135000.0,170000.0,152500.0
Staff Strategic Data Scientist,Full Time,Senior-level,190000.0,258000.0,224000.0
AI Programmer VR (UE),Full Time,Senior-level,62000.0,115000.0,88500.0
Data Engineer - Data Warehousing (SQL/Python)-German Speaking REF1478Z,Full Time,Entry-level,61000.0,135000.0,98000.0
[Intern] AI/ Computer Vision Engineer,Full Time,Entry-level,0.0,0.0,0.0
Engineering Manager - Data Science,Full Time,Senior-level,55000.0,102000.0,78500.0
"Senior Analyst, Data Strategy and Insights",Full Time,Senior-level,70000.0,99000.0,84500.0
Senior People Data Analyst (PowerBI),Full Time,Senior-level,92000.0,130000.0,111000.0
Data Analyste (H/F),Full Time,Entry-level,42000.0,64000.0,53000.0
Senior Methods and Data Analyst,Full Time,Senior-level,92000.0,130000.0,111000.0
Experienced/Senior Data Engineer (REF1603Y),Full Time,Senior-level,115000.0,180000.0,147500.0
PreMaster Program - Data Science / Big Data,Full Time,Entry-level,39000.0,73000.0,56000.0
"Engineering Manager, Machine Learning Systems",Full Time,Senior-level,197000.0,257000.0,227000.0
Lead Data Scientist  (m/f/div.),Full Time,Senior-level,129000.0,185000.0,157000.0
(Senior/Lead) Data Engineer Google Cloud (m/f/d),Full Time,Senior-level,115000.0,180000.0,147500.0
Data Scientist,Full Time,Mid-level,56000.0,120000.0,88000.0
Senior Data Engineer,Full Time,Mid-level,73000.0,120000.0,96500.0
Senior Data Engineer,Full Time,Mid-level,73000.0,120000.0,96500.0
Tech Lead Data Engineering,Full Time,Mid-level,73000.0,120000.0,96500.0
"Regional Safety Engineer, Data Center Health and Safety",Full Time,Senior-level,55000.0,102000.0,78500.0
Data Infrastructure Engineer,Full Time,Senior-level,55000.0,102000.0,78500.0
R&D Data Scientist Intern (Alternance),Internship,Entry-level,0.0,0.0,0.0
Senior Data Engineer,Full Time,Senior-level,81000.0,128000.0,104500.0
Data Integrations Engineer,Full Time,Senior-level,110000.0,143000.0,126500.0
"Senior Microsoft Dynamics/Java,  Data Engineer/Software Developer",Full Time,Senior-level,115000.0,180000.0,147500.0
L7 Senior Staff Data Scientist and Machine Learning Engineer,Full Time,Senior-level,170000.0,317000.0,243500.0
Machine Learning Specialist,Full Time,Senior-level,62000.0,115000.0,88500.0
"Senior Data Engineer (Data Quality Team) (Bangkok based, relocation provided)",Full Time,Senior-level,115000.0,180000.0,147500.0
Senior Data Scientist | Data Products,Full Time,Senior-level,170000.0,200000.0,185000.0
"People Analytics, Data Visualization Analyst",Full Time,Senior-level,69000.0,128000.0,98500.0
"Data Engineer (Remote, United States)",Full Time,Senior-level,130000.0,160000.0,145000.0
Digital Data Analyst,Full Time,Entry-level,35000.0,65000.0,50000.0
Marketing Data Analyst,Full Time,No disponible,63000.0,117000.0,90000.0
Data Scientist,Full Time,Mid-level,56000.0,120000.0,88000.0
"Software Development Engineer Intern (Summer 2023) - Machine Learning Apps, Acceleration, Annapurna Labs",Full Time,Entry-level,0.0,0.0,0.0
Sr Machine Learning Developer,Full Time,Senior-level,33000.0,100000.0,66500.0
"Senior Analyst, Data Management & Business Analysis",Full Time,Senior-level,55000.0,102000.0,78500.0
Data Scientist (NLP & ML) Intern (Alternance),Internship,Entry-level,0.0,0.0,0.0
Genomic Data Analyst,Full Time,Senior-level,92000.0,130000.0,111000.0
Technical Lead - Data engineer (Azure),Full Time,Mid-level,73000.0,120000.0,96500.0
Energy Systems Research Scientist - Business and Policy,Full Time,No disponible,151000.0,210000.0,180500.0
PASàPAS (MU) - Consultant Cloud Data Engineer,Full Time,Senior-level,48000.0,90000.0,69000.0
Lead Artificial Intelligence and Machine Learning Researcher,Full Time,Senior-level,100000.0,130000.0,115000.0
Data Analyst (TS/SCI),Full Time,Senior-level,92000.0,130000.0,111000.0
MLOps Engineer Intern (Alternance),Internship,Entry-level,0.0,0.0,0.0
Data Engineer (TS/SCI),Full Time,Senior-level,115000.0,180000.0,147500.0
208 - Business Intelligence Developer,Full Time,Mid-level,56000.0,105000.0,80500.0
Sr. Data Analyst,Full Time,Senior-level,92000.0,130000.0,111000.0
Data Analyst Marketing (Stage Juillet 2023) - H/F,Full Time,Entry-level,42000.0,64000.0,53000.0
"Staff Data Scientist, Ads Measurement ML",Full Time,Senior-level,198000.0,297000.0,247500.0
Senior Data Scientist,Full Time,Mid-level,56000.0,120000.0,88000.0
Risk Advisory  Data Analytics - #Evolve Analytics Academy - Graduate Programme 2024,Full Time,Entry-level,30000.0,57000.0,43500.0
"Data Analyst, Merchant Health",Full Time,Entry-level,42000.0,64000.0,53000.0
Engineering Program Manager - Data Science/Firmware,Full Time,Senior-level,131000.0,200000.0,165500.0
IT Data Engineer - Private Banking,Full Time,Mid-level,73000.0,120000.0,96500.0
"Director, Data Operations",Full Time,Executive-level,130000.0,204000.0,167000.0
Data Engineer,Full Time,Senior-level,115000.0,180000.0,147500.0
Global Procurement Data Analyst  Marketing,Full Time,No disponible,75000.0,130000.0,102500.0
Big Data Engineer (Scala-Spark),Full Time,Senior-level,30000.0,60000.0,45000.0
Data Quality Engineer,Full Time,No disponible,50000.0,93000.0,71500.0
Data Engineer,Full Time,Senior-level,115000.0,180000.0,147500.0
"Senior Software Engineer I, Machine Learning",Full Time,Senior-level,62000.0,115000.0,88500.0
Data Analyst SME,Full Time,Senior-level,92000.0,130000.0,111000.0
Analytics Engineer - Finance,Full Time,Senior-level,110000.0,184000.0,147000.0
Alternance Data Analyst (H/F),Full Time,Entry-level,0.0,0.0,0.0
Staff Commercial Data Analyst,Full Time,Senior-level,92000.0,130000.0,111000.0
Data Engineer I,Full Time,Entry-level,61000.0,92000.0,76500.0
Entry Level Data Scientist,Full Time,Entry-level,44000.0,81000.0,62500.0
Senior Data Scientist,Full Time,Senior-level,129000.0,185000.0,157000.0
Data Scientist,Full Time,Entry-level,39000.0,100000.0,69500.0
Senior Data Engineer,Full Time,Senior-level,115000.0,180000.0,147500.0
Sr. Consultant level - Data Engineering,Full Time,Senior-level,115000.0,180000.0,147500.0
Machine Learning Scientist: Co-design,Full Time,Mid-level,220000.0,230000.0,225000.0
Senior Data Engineer (Contract) - Advanced Analytics,Full Time,Senior-level,115000.0,180000.0,147500.0
Machine Learning Engineer/Scientist,Full Time,Entry-level,30000.0,108000.0,69000.0
Senior Software Engineer - Autonomy Research,Full Time,Senior-level,62000.0,115000.0,88500.0
"Manager, Data Science - Streamlit",Full Time,Executive-level,81000.0,152000.0,116500.0
"Senior Full Stack Software Engineer II, Machine Learning Infrastructure",Full Time,Senior-level,62000.0,115000.0,88500.0
Machine Learning Ops Specialist,Full Time,Senior-level,69000.0,128000.0,98500.0
"Senior Software Engineer, Machine Learning Data Acceleration",Full Time,Senior-level,69000.0,128000.0,98500.0
AI Engineer  XDefiant,Full Time,Senior-level,120000.0,150000.0,135000.0
Senior Data Engineer,Full Time,Senior-level,115000.0,180000.0,147500.0
Master Data Management Product Analyst,Full Time,Entry-level,39000.0,73000.0,56000.0
Azure Data Engineer,Full Time,Senior-level,55000.0,102000.0,78500.0
Senior Data Engineer,Full Time,Senior-level,178000.0,223000.0,200500.0
Senior Risk and Data Analyst,Full Time,Senior-level,92000.0,130000.0,111000.0
Data Engineering Manager,Full Time,Senior-level,115000.0,180000.0,147500.0
Data Analyst,Full Time,Mid-level,62000.0,135000.0,98500.0
Junior Data Analyst,Full Time,Entry-level,42000.0,64000.0,53000.0
Abschlussarbeit im Bereich Data Engineering (w/m/div.) - anteilig remote,Full Time,Entry-level,61000.0,135000.0,98000.0
Fraud Intelligence Data Analyst,Full Time,Senior-level,80000.0,100000.0,90000.0
Senior Associate Data Analytics,Full Time,Mid-level,51000.0,94000.0,72500.0
Lead Data Engineer (m/f/d),Full Time,Senior-level,115000.0,180000.0,147500.0
Director of Data Engineering (Remote),Full Time,Executive-level,207000.0,286000.0,246500.0
Senior Data Scientist - Marketplace,Full Time,Senior-level,129000.0,185000.0,157000.0
BI Analyst,Full Time,Mid-level,48000.0,78000.0,63000.0
Senior Machine Learning Engineer - Content Safety Analysis,Full Time,Senior-level,131000.0,201000.0,166000.0
"Senior Product Manager, Data Infrastructure and ML",Full Time,Senior-level,142000.0,204000.0,173000.0
Data Engineer,Full Time,Senior-level,115000.0,180000.0,147500.0
Head of Data & Analytics - MENA,Full Time,Executive-level,102000.0,230000.0,166000.0
"Director of Data Analytics, Finance",Full Time,Executive-level,66000.0,123000.0,94500.0
Data Analyst,Full Time,Entry-level,42000.0,64000.0,53000.0
"Sr. Data Engineer, Peacock",Full Time,Senior-level,115000.0,145000.0,130000.0
Staff Data Scientist,Full Time,Senior-level,55000.0,102000.0,78500.0
Marketing Data Analyst/Scientist,Full Time,Senior-level,111000.0,0.0,0.0
Senior Vision Engineer,Full Time,Senior-level,62000.0,115000.0,88500.0
Sr Data Engineer (SSIS) -  Healthcare,Full Time,Senior-level,115000.0,180000.0,147500.0
Data Analyst,Full Time,Senior-level,125000.0,148000.0,136500.0
Financial Data Analyst (m/f/d),Full Time,Senior-level,92000.0,130000.0,111000.0
Data Analyst,Full Time,Senior-level,92000.0,130000.0,111000.0
"Software Engineer, Machine Learning",Full Time,Senior-level,62000.0,115000.0,88500.0
Business Data Analyst,Full Time,Senior-level,30000.0,69000.0,49500.0
Data Engineer II,Full Time,Senior-level,115000.0,180000.0,147500.0
Data Analyst (Delivery Experience Technology & Product),Full Time,Senior-level,92000.0,130000.0,111000.0
Associate Manager Risk and Data Analyst,Full Time,Mid-level,62000.0,135000.0,98500.0
Director of Machine Learning,Full Time,Executive-level,236000.0,284000.0,260000.0
Data Analyst (Contractor),Full Time,Mid-level,120000.0,0.0,0.0
Senior AWS Data Engineer,Full Time,Senior-level,49000.0,92000.0,70500.0
Data Analyst,Full Time,Entry-level,42000.0,64000.0,53000.0
"Senior Manager, Machine Learning Engineering (Coupang Play)",Full Time,Senior-level,131000.0,201000.0,166000.0
Junior ESG Research Analyst  Mandarin,Full Time,Entry-level,39000.0,73000.0,56000.0
Data Analytics Consultant,Full Time,Senior-level,48000.0,90000.0,69000.0
Senior Vision Engineer (English version),Full Time,Senior-level,69000.0,128000.0,98500.0
Senior Marketing Data Analyst,Full Time,Senior-level,145000.0,175000.0,160000.0
(Senior) Digital Analytics Engineer,Full Time,Senior-level,110000.0,184000.0,147000.0
Product Manager - Microservices (Big Data & AI),Full Time,Senior-level,62000.0,115000.0,88500.0
Consultant(e) Data Scientist / Recherche Opérationnelle,Full Time,Entry-level,39000.0,100000.0,69500.0
Senior Data Engineer (CMG Sales Strategy & Ops),Full Time,Senior-level,115000.0,180000.0,147500.0
Consultant(e) Data Engineer,Full Time,Entry-level,61000.0,135000.0,98000.0
Data Quality Analyst,Full Time,Entry-level,31000.0,58000.0,44500.0
Director - Product Data Analysis,Full Time,Executive-level,65000.0,121000.0,93000.0
Expert in AI/NLP/ML,Full Time,Mid-level,51000.0,94000.0,72500.0
Financial Data Analyst,Full Time,No disponible,63000.0,117000.0,90000.0
Software Engineer - Java / Elasticsearch / ML / Data Science,Full Time,No disponible,125000.0,250000.0,187500.0
"Intern, ML Ops",Internship,Entry-level,0.0,0.0,0.0
Website & Data analyses - Internship EU student,Full Time,Entry-level,0.0,0.0,0.0
Research Engineer II,Full Time,Entry-level,150000.0,249000.0,199500.0
"Lead Data Analyst, Risk/Fraud",Full Time,Senior-level,92000.0,130000.0,111000.0
Confirmed Data Analyst - Data Pro Supply,Full Time,Entry-level,42000.0,64000.0,53000.0
Data Engineer,Full Time,Senior-level,115000.0,180000.0,147500.0
"Pre-College Instructor, Big Data, Machine Learning & Their Real World Applications (Online) Summer 2023",Full Time,Entry-level,44000.0,81000.0,62500.0
Applied Computer Vision Engineer- Automated Driving,Full Time,Senior-level,30000.0,58000.0,44000.0
Power BI Developer + Azure,Full Time,Senior-level,55000.0,102000.0,78500.0
Senior Business Intelligence Engineer,Full Time,Senior-level,129000.0,185000.0,157000.0
Data Reviewer - Entry Level *Not a Data Scientist*,Full Time,Entry-level,39000.0,100000.0,69500.0
"Senior Machine Learning Engineer (Modeling), Risk",Full Time,Senior-level,172000.0,247000.0,209500.0
Graduate Data Scientist/Analyst,Full Time,Entry-level,32000.0,0.0,0.0
Senior Data Analyst,Full Time,Mid-level,62000.0,135000.0,98500.0
Stage de fin détudes Consultant(e) Data Scientist / Recherche Opérationnelle,Full Time,Entry-level,39000.0,100000.0,69500.0
BI Berater (m/w/d) ETL/ELT,Full Time,Senior-level,62000.0,115000.0,88500.0
Sr Data Scientist (NLP),Full Time,Senior-level,129000.0,185000.0,157000.0
"Manager, Data Engineering",Full Time,Senior-level,115000.0,180000.0,147500.0
"Senior People Data Analyst (Bangkok Based, relocation provided)",Full Time,Senior-level,92000.0,130000.0,111000.0
"Senior Data Science Manager - Visa, Consulting & Analytics",Full Time,Senior-level,144000.0,240000.0,192000.0
Data Scientist - Agronomie (H/F) - CDI,Full Time,Senior-level,129000.0,185000.0,157000.0
Sr. Data Scientist - Adtech/Identity (Remote),Full Time,Senior-level,129000.0,185000.0,157000.0
Data Engineer - Lisbon,Full Time,Mid-level,73000.0,120000.0,96500.0
Data Developer,Full Time,No disponible,56000.0,105000.0,80500.0
Entwicklungsingenieur Perception Machine Learning / Al (w/m/div.),Full Time,Senior-level,62000.0,115000.0,88500.0
Data Scientist,Full Time,Mid-level,56000.0,120000.0,88000.0
"Analyst, Decision Science",Full Time,No disponible,63000.0,117000.0,90000.0
Data Scientist - Threat Research,Full Time,Senior-level,129000.0,185000.0,157000.0
BI Analyst,Full Time,Entry-level,48000.0,78000.0,63000.0
Agronomy Data Scientist (M/W) - CDI,Full Time,No disponible,90000.0,173000.0,131500.0
"Senior Product Manager, Data Engineering",Full Time,Senior-level,124000.0,230000.0,177000.0
Senior Data Scientist - Visa Consulting & Analytics,Full Time,Senior-level,129000.0,185000.0,157000.0
Senior Data Science Manager  Visa Consulting & Analytics (m/f/div.),Full Time,Senior-level,144000.0,240000.0,192000.0
Data Strategist Trainee,Full Time,Entry-level,35000.0,65000.0,50000.0
Risk and Data Analyst,Full Time,Entry-level,42000.0,64000.0,53000.0
"Data Science Intern | Social Media Analysis | US, Canada, UK, Germany",Internship,Entry-level,0.0,0.0,0.0
Junior ESG Research Analyst  French and another RepRisk language,Full Time,Entry-level,39000.0,73000.0,56000.0
Analytics Engineer,Full Time,Senior-level,110000.0,184000.0,147000.0
"SQL Developer, Data Integrator (Marketing)",Full Time,Entry-level,44000.0,81000.0,62500.0
"Head, Data Analytics",Full Time,Executive-level,73000.0,136000.0,104500.0
Data Scientist - Systematic Data Platform,Full Time,Senior-level,175000.0,225000.0,200000.0
Machine Learning Engineer,Full Time,Mid-level,80000.0,129000.0,104500.0
Senior Data Analyst,Full Time,Mid-level,165000.0,0.0,0.0
Staff Data Engineer (Data Platform),Full Time,Senior-level,115000.0,180000.0,147500.0
Data Analyst Junior,Full Time,Entry-level,42000.0,64000.0,53000.0
Wobot.ai - Computer Vision Engineer,Full Time,Mid-level,30000.0,58000.0,44000.0
"Senior Full Stack Engineer, Research Engineering",Full Time,Senior-level,150000.0,249000.0,199500.0
Machine Learning Engineer,Full Time,Senior-level,131000.0,201000.0,166000.0
Senior Power BI Developer,Full Time,Senior-level,62000.0,115000.0,88500.0
Machine Learning Engineer (All Ranks),Full Time,Senior-level,131000.0,201000.0,166000.0
"Data Analyst, Partner Development - (Statistics/ML/BI) (Bangkok-based, relocation provided)",Full Time,Senior-level,92000.0,130000.0,111000.0
"Sr. Staff, Data Analyst (CX Product Data Analytics & Decision Science)",Full Time,Senior-level,92000.0,130000.0,111000.0
Marketing Development Data Analyst,Full Time,Senior-level,92000.0,130000.0,111000.0
Senior Data Engineer,Full Time,Senior-level,132000.0,165000.0,148500.0
Big Data Expert/Architect (Principal),Full Time,Senior-level,62000.0,115000.0,88500.0
Data Visualization Specialist,Full Time,Mid-level,51000.0,94000.0,72500.0
"Engineering Manager, AI Platform",Full Time,No disponible,137000.0,266000.0,201500.0
"Director, Machine Learning Science",Full Time,Executive-level,225000.0,345000.0,285000.0
Senior Staff Research Analyst (Unit 42) - Remote,Full Time,Senior-level,104000.0,169000.0,136500.0
"Data Scientist, Monetization",Full Time,Senior-level,129000.0,185000.0,157000.0
"Data Engineer - Philadelphia, PA",Full Time,Senior-level,115000.0,180000.0,147500.0
"Machine Learning Engineer, Comprehension Intern",Internship,Entry-level,32000.0,36000.0,34000.0
"Data Analyst, Search Intern",Internship,Entry-level,32000.0,36000.0,34000.0
"Pre-College Instructor, Big Data, Machine Learning & their Real World Applications (On-Campus) Summer 2023",Full Time,Entry-level,44000.0,81000.0,62500.0
Senior Data Engineer (P465).,Full Time,Senior-level,113000.0,171000.0,142000.0
Junior Data Quality Analyst,Full Time,Entry-level,31000.0,58000.0,44500.0
Machine Learning Operations Engineer,Full Time,Mid-level,40000.0,75000.0,57500.0
Summer 2023: Machine Learning Intern,Internship,Entry-level,0.0,0.0,0.0
Ingénieur Data Scientist expérimenté - F/H,Full Time,Entry-level,39000.0,100000.0,69500.0
Product Manager - Machine Learning Platform,Full Time,Senior-level,69000.0,128000.0,98500.0
"Data Engineer, Mid to Staff",Full Time,Senior-level,115000.0,180000.0,147500.0
"Data Analyst, Strategic Partnerships( Bangkok based)",Full Time,Mid-level,62000.0,135000.0,98500.0
Data Scientist,Full Time,Entry-level,39000.0,100000.0,69500.0
VIE - Marketing Data Analyst - London,Full Time,Entry-level,42000.0,64000.0,53000.0
Data Scientist,Full Time,Mid-level,56000.0,120000.0,88000.0
Lead Data Analyst,Full Time,Senior-level,62000.0,115000.0,88500.0
"Data Scientist, Algorithms",Full Time,Senior-level,129000.0,185000.0,157000.0
Sr. Data Scientist,Full Time,Senior-level,129000.0,185000.0,157000.0
"Staff Data Engineer (Java , Spring Boot  )",Full Time,Senior-level,115000.0,180000.0,147500.0
Learning Data Analyst,Full Time,Mid-level,62000.0,135000.0,98500.0
Data Analyst,Full Time,Entry-level,42000.0,64000.0,53000.0
Data Engineer,Full Time,Mid-level,73000.0,120000.0,96500.0
"Co-Op/Intern Software Engineer, AI Platform",Internship,Entry-level,0.0,0.0,0.0
Data Science Trainee - REF1574S,Full Time,Entry-level,0.0,0.0,0.0
